"geoid.msa","ntdid"
12580,"3040"
12580,"3040"
12580,"3040"
12580,"3040"
12580,"3040"
12580,"3040"
12580,"3040"
19060,"3041"
19060,"3041"
19060,"3041"
19060,"3041"
19060,"3041"
19060,"3041"
19060,"3041"
19060,"3041"
19060,"3041"
19060,"3041"
25180,"3042"
25180,"3042"
25180,"3042"
25180,"3042"
25180,"3042"
25180,"3042"
25180,"3042"
25180,"3042"
25180,"3042"
25180,"3042"
38300,"3044"
38300,"3044"
38300,"3044"
38300,"3044"
38300,"3044"
38300,"3044"
38300,"3044"
38300,"3044"
38300,"3044"
38300,"3044"
16820,"3045"
16820,"3045"
16820,"3045"
16820,"3045"
16820,"3045"
16820,"3045"
16820,"3045"
16820,"3045"
47900,"3048"
47900,"3048"
47900,"3048"
47900,"3048"
47900,"3048"
47900,"3048"
47900,"3048"
47900,"3048"
47900,"3048"
47900,"3048"
NA,"3050"
NA,"3050"
47900,"3051"
47900,"3051"
47900,"3051"
47900,"3051"
47900,"3051"
47900,"3051"
47900,"3051"
47900,"3051"
47900,"3051"
47900,"3051"
28700,"3053"
28700,"3053"
28700,"3053"
28700,"3053"
44300,"3054"
44300,"3054"
44300,"3054"
44300,"3054"
44300,"3054"
44300,"3054"
44300,"3054"
44300,"3054"
44300,"3054"
44300,"3054"
49660,"3055"
49660,"3055"
49660,"3055"
49660,"3055"
49660,"3055"
49660,"3055"
49660,"3055"
49660,"3055"
49660,"3055"
49660,"3055"
25420,"3057"
25420,"3057"
25420,"3057"
25420,"3057"
25420,"3057"
25420,"3057"
25420,"3057"
25420,"3057"
25420,"3057"
25420,"3057"
47900,"3058"
47900,"3058"
47900,"3058"
47900,"3058"
47900,"3058"
47900,"3058"
47900,"3058"
47900,"3058"
47900,"3058"
47900,"3058"
38300,"3061"
38300,"3061"
38300,"3061"
38300,"3061"
38300,"3061"
38300,"3061"
38300,"3061"
38300,"3061"
38300,"3061"
38300,"3061"
48260,"3066"
48260,"3066"
48260,"3066"
48260,"3066"
NA,"3067"
NA,"3067"
47900,"3068"
47900,"3068"
47900,"3068"
47900,"3068"
47900,"3068"
47900,"3068"
47900,"3068"
47900,"3068"
47900,"3068"
47900,"3068"
NA,"3069"
NA,"3069"
NA,"3069"
NA,"3069"
NA,"3069"
NA,"3069"
NA,"3069"
NA,"3069"
NA,"3069"
47900,"3070"
47900,"3070"
47900,"3070"
47900,"3070"
47900,"3070"
47900,"3070"
47900,"3070"
47900,"3070"
47900,"3070"
47900,"3070"
47900,"3071"
47900,"3071"
47900,"3071"
47900,"3071"
47900,"3071"
47900,"3071"
47900,"3071"
47900,"3071"
47900,"3071"
47900,"3071"
47900,"3072"
47900,"3072"
47900,"3072"
47900,"3072"
47900,"3072"
47900,"3072"
47900,"3072"
47900,"3072"
47900,"3072"
47900,"3072"
47900,"3073"
47900,"3073"
47900,"3073"
47900,"3073"
47900,"3073"
47900,"3073"
47900,"3073"
47900,"3073"
47900,"3073"
47900,"3073"
12580,"3074"
12580,"3074"
12580,"3074"
12580,"3074"
12580,"3074"
12580,"3074"
12580,"3074"
12580,"3074"
12580,"3074"
12580,"3074"
20100,"3075"
20100,"3075"
20100,"3075"
20100,"3075"
20100,"3075"
20100,"3075"
20100,"3075"
20100,"3075"
20100,"3075"
20100,"3075"
47260,"3076"
47260,"3076"
47260,"3076"
47260,"3076"
47260,"3076"
47260,"3076"
47260,"3076"
47260,"3076"
47260,"3076"
47260,"3076"
37980,"3077"
37980,"3077"
37980,"3077"
37980,"3077"
38300,"3078"
38300,"3078"
38300,"3078"
38300,"3078"
38300,"3078"
38300,"3078"
38300,"3078"
38300,"3078"
38300,"3078"
38300,"3078"
47900,"3079"
47900,"3079"
47900,"3079"
47900,"3079"
47900,"3079"
47900,"3079"
47900,"3079"
47900,"3079"
47900,"3079"
47900,"3079"
47900,"3080"
47900,"3080"
47900,"3080"
47900,"3080"
47900,"3080"
47900,"3080"
47900,"3080"
47900,"3081"
47900,"3081"
47900,"3081"
47900,"3081"
47900,"3081"
47900,"3081"
47900,"3081"
47900,"3081"
47900,"3081"
47900,"3081"
47260,"3083"
47260,"3083"
47260,"3083"
47260,"3083"
47260,"3083"
47260,"3083"
47260,"3083"
47260,"3083"
47260,"3083"
47260,"3083"
47900,"3085"
47900,"3085"
47900,"3085"
47900,"3085"
47900,"3085"
47900,"3085"
47900,"3085"
47900,"3085"
47900,"3085"
47900,"3085"
38300,"3087"
38300,"3087"
38300,"3087"
38300,"3087"
38300,"3087"
38300,"3087"
38300,"3087"
38300,"3087"
38300,"3087"
38300,"3087"
47900,"3088"
47900,"3088"
47900,"3088"
47900,"3088"
47900,"3088"
47900,"3088"
47900,"3088"
47900,"3088"
47900,"3088"
47900,"3088"
34060,"3089"
34060,"3089"
34060,"3089"
34060,"3089"
34060,"3089"
34060,"3089"
34060,"3089"
34060,"3089"
34060,"3089"
34060,"3089"
25180,"3090"
25180,"3090"
25180,"3090"
25180,"3090"
13980,"3091"
13980,"3091"
13980,"3091"
13980,"3091"
13980,"3091"
13980,"3091"
13980,"3091"
13980,"3091"
13980,"3091"
13980,"3091"
12580,"3092"
12580,"3092"
12580,"3092"
12580,"3092"
12580,"3092"
12580,"3092"
12580,"3092"
12580,"3092"
12580,"3092"
12580,"3092"
42540,"3093"
42540,"3093"
42540,"3093"
25500,"3094"
25500,"3094"
25500,"3094"
25500,"3094"
25500,"3094"
25500,"3094"
25500,"3094"
25500,"3094"
25500,"3094"
25500,"3094"
30140,"3095"
30140,"3095"
30140,"3095"
30140,"3095"
30140,"3095"
30140,"3095"
30140,"3095"
30140,"3095"
30140,"3095"
30140,"3095"
41540,"3096"
41540,"3096"
41540,"3096"
41540,"3096"
41540,"3096"
41540,"3096"
41540,"3096"
41540,"3096"
41540,"3096"
41540,"3096"
NA,"3098"
NA,"3098"
NA,"3098"
NA,"3098"
49020,"3099"
49020,"3099"
49020,"3099"
49020,"3099"
38300,"3101"
38300,"3101"
38300,"3101"
38300,"3101"
38300,"3101"
38300,"3101"
38300,"3101"
38300,"3101"
NA,"3102"
NA,"3102"
NA,"3102"
NA,"3102"
NA,"3102"
NA,"3102"
NA,"3102"
NA,"3103"
NA,"3103"
NA,"3103"
NA,"3103"
NA,"3103"
NA,"3103"
NA,"3103"
NA,"3103"
47900,"3106"
47900,"3106"
47900,"3106"
34060,"3107"
34060,"3107"
34060,"3107"
37980,"3108"
37980,"3108"
37980,"3108"
15680,"3109"
15680,"3109"
15680,"3109"
NA,"3111"
44420,"3113"
20700,"3R04"
16860,"4001"
16860,"4001"
16860,"4001"
16860,"4001"
16860,"4001"
16860,"4001"
16860,"4001"
16860,"4001"
16860,"4001"
16860,"4001"
28940,"4002"
28940,"4002"
28940,"4002"
28940,"4002"
28940,"4002"
28940,"4002"
28940,"4002"
28940,"4002"
28940,"4002"
28940,"4002"
32820,"4003"
32820,"4003"
32820,"4003"
32820,"4003"
32820,"4003"
32820,"4003"
32820,"4003"
32820,"4003"
32820,"4003"
32820,"4003"
34980,"4004"
34980,"4004"
34980,"4004"
34980,"4004"
34980,"4004"
34980,"4004"
34980,"4004"
34980,"4004"
34980,"4004"
34980,"4004"
11700,"4005"
11700,"4005"
11700,"4005"
11700,"4005"
11700,"4005"
11700,"4005"
11700,"4005"
11700,"4005"
11700,"4005"
11700,"4005"
48900,"4006"
48900,"4006"
48900,"4006"
48900,"4006"
48900,"4006"
48900,"4006"
48900,"4006"
48900,"4006"
48900,"4006"
48900,"4006"
39580,"4007"
39580,"4007"
39580,"4007"
39580,"4007"
39580,"4007"
39580,"4007"
39580,"4007"
39580,"4007"
39580,"4007"
39580,"4007"
16740,"4008"
16740,"4008"
16740,"4008"
16740,"4008"
16740,"4008"
16740,"4008"
16740,"4008"
16740,"4008"
16740,"4008"
16740,"4008"
22180,"4009"
22180,"4009"
22180,"4009"
22180,"4009"
22180,"4009"
22180,"4009"
22180,"4009"
22180,"4009"
22180,"4009"
22180,"4009"
NA,"4010"
NA,"4010"
24660,"4011"
24660,"4011"
24660,"4011"
24660,"4011"
24660,"4011"
24660,"4011"
24660,"4011"
24660,"4011"
24660,"4011"
24660,"4011"
49180,"4012"
49180,"4012"
49180,"4012"
49180,"4012"
49180,"4012"
49180,"4012"
49180,"4012"
49180,"4012"
49180,"4012"
49180,"4012"
25060,"4014"
25060,"4014"
25060,"4014"
25060,"4014"
25060,"4014"
25060,"4014"
25060,"4014"
25060,"4014"
25060,"4014"
25060,"4014"
27140,"4015"
27140,"4015"
27140,"4015"
27140,"4015"
27140,"4015"
27140,"4015"
27140,"4015"
27140,"4015"
27140,"4015"
27140,"4015"
26580,"4016"
26580,"4016"
26580,"4016"
26580,"4016"
30460,"4017"
30460,"4017"
30460,"4017"
30460,"4017"
30460,"4017"
30460,"4017"
30460,"4017"
30460,"4017"
30460,"4017"
30460,"4017"
31140,"4018"
31140,"4018"
31140,"4018"
31140,"4018"
31140,"4018"
31140,"4018"
31140,"4018"
31140,"4018"
31140,"4018"
31140,"4018"
17140,"4019"
17140,"4019"
17140,"4019"
17140,"4019"
17140,"4019"
17140,"4019"
17140,"4019"
17140,"4019"
17140,"4019"
17140,"4019"
36980,"4020"
36980,"4020"
36980,"4020"
36980,"4020"
10500,"4021"
10500,"4021"
10500,"4021"
10500,"4021"
10500,"4021"
10500,"4021"
10500,"4021"
10500,"4021"
10500,"4021"
10500,"4021"
12060,"4022"
12060,"4022"
12060,"4022"
12060,"4022"
12060,"4022"
12060,"4022"
12060,"4022"
12060,"4022"
12060,"4022"
12060,"4022"
12260,"4023"
12260,"4023"
12260,"4023"
12260,"4023"
12260,"4023"
12260,"4023"
12260,"4023"
12260,"4023"
12260,"4023"
12260,"4023"
17980,"4024"
17980,"4024"
17980,"4024"
17980,"4024"
17980,"4024"
17980,"4024"
17980,"4024"
17980,"4024"
17980,"4024"
17980,"4024"
42340,"4025"
42340,"4025"
42340,"4025"
42340,"4025"
42340,"4025"
42340,"4025"
42340,"4025"
42340,"4025"
42340,"4025"
42340,"4025"
35840,"4026"
35840,"4026"
35840,"4026"
35840,"4026"
35840,"4026"
35840,"4026"
35840,"4026"
35840,"4026"
35840,"4026"
35840,"4026"
45300,"4027"
45300,"4027"
45300,"4027"
45300,"4027"
45300,"4027"
45300,"4027"
45300,"4027"
45300,"4027"
45300,"4027"
45300,"4027"
15980,"4028"
15980,"4028"
15980,"4028"
15980,"4028"
15980,"4028"
15980,"4028"
15980,"4028"
15980,"4028"
15980,"4028"
15980,"4028"
33100,"4029"
33100,"4029"
33100,"4029"
33100,"4029"
33100,"4029"
33100,"4029"
33100,"4029"
33100,"4029"
33100,"4029"
33100,"4029"
23540,"4030"
23540,"4030"
23540,"4030"
23540,"4030"
23540,"4030"
23540,"4030"
23540,"4030"
23540,"4030"
23540,"4030"
23540,"4030"
29460,"4031"
29460,"4031"
29460,"4031"
29460,"4031"
29460,"4031"
29460,"4031"
29460,"4031"
29460,"4031"
29460,"4031"
29460,"4031"
19660,"4032"
19660,"4032"
19660,"4032"
19660,"4032"
19660,"4032"
19660,"4032"
19660,"4032"
19660,"4032"
19660,"4032"
19660,"4032"
33100,"4034"
33100,"4034"
33100,"4034"
33100,"4034"
33100,"4034"
33100,"4034"
33100,"4034"
33100,"4034"
33100,"4034"
33100,"4034"
36740,"4035"
36740,"4035"
36740,"4035"
36740,"4035"
36740,"4035"
36740,"4035"
36740,"4035"
36740,"4035"
36740,"4035"
36740,"4035"
45220,"4036"
45220,"4036"
45220,"4036"
45220,"4036"
45220,"4036"
45220,"4036"
45220,"4036"
45220,"4036"
45220,"4036"
45220,"4036"
33100,"4037"
33100,"4037"
33100,"4037"
33100,"4037"
33100,"4037"
33100,"4037"
33100,"4037"
33100,"4037"
33100,"4037"
33100,"4037"
37860,"4038"
37860,"4038"
37860,"4038"
37860,"4038"
37860,"4038"
37860,"4038"
37860,"4038"
37860,"4038"
37860,"4038"
37860,"4038"
27260,"4040"
27260,"4040"
27260,"4040"
27260,"4040"
27260,"4040"
27260,"4040"
27260,"4040"
27260,"4040"
27260,"4040"
27260,"4040"
45300,"4041"
45300,"4041"
45300,"4041"
45300,"4041"
45300,"4041"
45300,"4041"
45300,"4041"
45300,"4041"
45300,"4041"
45300,"4041"
13820,"4042"
13820,"4042"
13820,"4042"
13820,"4042"
13820,"4042"
13820,"4042"
13820,"4042"
13820,"4042"
13820,"4042"
13820,"4042"
33660,"4043"
33660,"4043"
33660,"4043"
33660,"4043"
33660,"4043"
33660,"4043"
33660,"4043"
33660,"4043"
33660,"4043"
33660,"4043"
33860,"4044"
33860,"4044"
33860,"4044"
33860,"4044"
33860,"4044"
33860,"4044"
33860,"4044"
33860,"4044"
33860,"4044"
33860,"4044"
46220,"4045"
46220,"4045"
46220,"4045"
46220,"4045"
46220,"4045"
46220,"4045"
46220,"4045"
46220,"4045"
46220,"4045"
46220,"4045"
35840,"4046"
35840,"4046"
35840,"4046"
35840,"4046"
35840,"4046"
35840,"4046"
35840,"4046"
35840,"4046"
35840,"4046"
35840,"4046"
12020,"4047"
12020,"4047"
12020,"4047"
12020,"4047"
12020,"4047"
12020,"4047"
12020,"4047"
12020,"4047"
12020,"4047"
12020,"4047"
23460,"4049"
23460,"4049"
23460,"4049"
23460,"4049"
20500,"4051"
20500,"4051"
20500,"4051"
20500,"4051"
20500,"4051"
20500,"4051"
20500,"4051"
20500,"4051"
20500,"4051"
20500,"4051"
24860,"4053"
24860,"4053"
24860,"4053"
24860,"4053"
24860,"4053"
24860,"4053"
24860,"4053"
24860,"4053"
24860,"4053"
24860,"4053"
27740,"4054"
27740,"4054"
27740,"4054"
27740,"4054"
27740,"4054"
27740,"4054"
27740,"4054"
27740,"4054"
27740,"4054"
27740,"4054"
28700,"4055"
28700,"4055"
28700,"4055"
28700,"4055"
22500,"4056"
22500,"4056"
22500,"4056"
22500,"4056"
22500,"4056"
22500,"4056"
22500,"4056"
22500,"4056"
22500,"4056"
22500,"4056"
27180,"4057"
27180,"4057"
27180,"4057"
27180,"4057"
27180,"4057"
27180,"4057"
27180,"4057"
27180,"4057"
27180,"4057"
27180,"4057"
40660,"4058"
40660,"4058"
40660,"4058"
40660,"4058"
40660,"4058"
40660,"4058"
40660,"4058"
40660,"4058"
40660,"4058"
40660,"4058"
25620,"4060"
25620,"4060"
25620,"4060"
25620,"4060"
37340,"4063"
37340,"4063"
37340,"4063"
37340,"4063"
37340,"4063"
37340,"4063"
37340,"4063"
37340,"4063"
37340,"4063"
37340,"4063"
11500,"4064"
11500,"4064"
11500,"4064"
11500,"4064"
22520,"4068"
22520,"4068"
22520,"4068"
22520,"4068"
22520,"4068"
22520,"4068"
22520,"4068"
22520,"4068"
22520,"4068"
22520,"4068"
NA,"4070"
NA,"4070"
26620,"4071"
26620,"4071"
26620,"4071"
26620,"4071"
26620,"4071"
26620,"4071"
26620,"4071"
26620,"4071"
26620,"4071"
26620,"4071"
12220,"4073"
12220,"4073"
12220,"4073"
12220,"4073"
12220,"4073"
12220,"4073"
12220,"4073"
12220,"4073"
12220,"4073"
12220,"4073"
45300,"4074"
45300,"4074"
45300,"4074"
45300,"4074"
45300,"4074"
45300,"4074"
45300,"4074"
45300,"4074"
45300,"4074"
45300,"4074"
33100,"4077"
33100,"4077"
33100,"4077"
33100,"4077"
33100,"4077"
33100,"4077"
33100,"4077"
33100,"4077"
33100,"4077"
33100,"4077"
12060,"4078"
12060,"4078"
12060,"4078"
12060,"4078"
12060,"4078"
12060,"4078"
12060,"4078"
12060,"4078"
12060,"4078"
12060,"4078"
28700,"4080"
28700,"4080"
28700,"4080"
28700,"4080"
24860,"4081"
24860,"4081"
24860,"4081"
24860,"4081"
12060,"4082"
12060,"4082"
12060,"4082"
12060,"4082"
12060,"4082"
12060,"4082"
12060,"4082"
12060,"4082"
12060,"4082"
12060,"4082"
NA,"4085"
NA,"4085"
NA,"4085"
NA,"4086"
NA,"4086"
NA,"4086"
NA,"4086"
NA,"4086"
NA,"4086"
NA,"4086"
NA,"4086"
NA,"4086"
NA,"4086"
20500,"4087"
20500,"4087"
20500,"4087"
20500,"4087"
20500,"4087"
20500,"4087"
20500,"4087"
20500,"4087"
20500,"4087"
20500,"4087"
NA,"4088"
NA,"4088"
NA,"4088"
NA,"4088"
NA,"4088"
NA,"4088"
NA,"4088"
NA,"4088"
NA,"4088"
NA,"4088"
NA,"4089"
NA,"4089"
NA,"4089"
17300,"4092"
17300,"4092"
17300,"4092"
17300,"4092"
17300,"4092"
17300,"4092"
17300,"4092"
17300,"4092"
17300,"4092"
17300,"4092"
24660,"4093"
24660,"4093"
24660,"4093"
24660,"4093"
24660,"4093"
24660,"4093"
24660,"4093"
24660,"4093"
24660,"4093"
24660,"4093"
NA,"4094"
NA,"4094"
NA,"4094"
NA,"4094"
NA,"4094"
NA,"4094"
NA,"4094"
NA,"4094"
NA,"4094"
NA,"4094"
24780,"4095"
24780,"4095"
24780,"4095"
24780,"4095"
40580,"4096"
40580,"4096"
40580,"4096"
40580,"4096"
38940,"4097"
38940,"4097"
38940,"4097"
38940,"4097"
38940,"4097"
38940,"4097"
38940,"4097"
38940,"4097"
38940,"4097"
38940,"4097"
44940,"4100"
44940,"4100"
44940,"4100"
44940,"4100"
44940,"4100"
44940,"4100"
44940,"4100"
44940,"4100"
44940,"4100"
44940,"4100"
43900,"4101"
43900,"4101"
43900,"4101"
43900,"4101"
43900,"4101"
43900,"4101"
43900,"4101"
43900,"4101"
43900,"4101"
43900,"4101"
34820,"4102"
34820,"4102"
34820,"4102"
34820,"4102"
34820,"4102"
34820,"4102"
34820,"4102"
34820,"4102"
34820,"4102"
34820,"4102"
20020,"4103"
20020,"4103"
20020,"4103"
20020,"4103"
20020,"4103"
20020,"4103"
20020,"4103"
20020,"4103"
20020,"4103"
20020,"4103"
42680,"4104"
42680,"4104"
42680,"4104"
42680,"4104"
42680,"4104"
42680,"4104"
42680,"4104"
42680,"4104"
42680,"4104"
42680,"4104"
NA,"4105"
NA,"4105"
NA,"4105"
NA,"4105"
NA,"4105"
NA,"4105"
NA,"4105"
NA,"4105"
NA,"4105"
NA,"4105"
20500,"4108"
20500,"4108"
20500,"4108"
20500,"4108"
20500,"4108"
20500,"4108"
20500,"4108"
20500,"4108"
20500,"4108"
20500,"4108"
16700,"4110"
16700,"4110"
16700,"4110"
16700,"4110"
16700,"4110"
16700,"4110"
16700,"4110"
16700,"4110"
16700,"4110"
16700,"4110"
19460,"4111"
19460,"4111"
19460,"4111"
19460,"4111"
19460,"4111"
19460,"4111"
19460,"4111"
19460,"4111"
19460,"4111"
19460,"4111"
NA,"4112"
NA,"4112"
NA,"4112"
NA,"4113"
NA,"4113"
NA,"4113"
NA,"4113"
NA,"4113"
NA,"4113"
NA,"4113"
NA,"4114"
NA,"4114"
NA,"4114"
NA,"4114"
NA,"4115"
NA,"4115"
NA,"4115"
NA,"4117"
NA,"4117"
NA,"4117"
36100,"4120"
36100,"4120"
36100,"4120"
36100,"4120"
36100,"4120"
36100,"4120"
NA,"4121"
NA,"4121"
NA,"4121"
NA,"4121"
NA,"4122"
NA,"4122"
NA,"4122"
NA,"4123"
NA,"4123"
NA,"4123"
NA,"4123"
NA,"4124"
NA,"4124"
NA,"4124"
NA,"4125"
NA,"4125"
NA,"4125"
NA,"4125"
NA,"4125"
NA,"4125"
NA,"4125"
NA,"4126"
NA,"4126"
NA,"4126"
29460,"4127"
29460,"4127"
29460,"4127"
29460,"4127"
29460,"4127"
29460,"4127"
29460,"4127"
29460,"4127"
29460,"4127"
29460,"4127"
18880,"4128"
18880,"4128"
18880,"4128"
18880,"4128"
18880,"4128"
18880,"4128"
18880,"4128"
18880,"4128"
18880,"4128"
18880,"4128"
39460,"4129"
39460,"4129"
39460,"4129"
39460,"4129"
39460,"4129"
39460,"4129"
39460,"4129"
39460,"4129"
39460,"4129"
39460,"4129"
31420,"4130"
31420,"4130"
31420,"4130"
31420,"4130"
31420,"4130"
31420,"4130"
31420,"4130"
31420,"4130"
31420,"4130"
31420,"4130"
49180,"4131"
49180,"4131"
49180,"4131"
49180,"4131"
24140,"4132"
24140,"4132"
24140,"4132"
24660,"4133"
24660,"4133"
24660,"4133"
24660,"4133"
24660,"4133"
24660,"4133"
24660,"4133"
24660,"4133"
24660,"4133"
24660,"4133"
NA,"4134"
12060,"4135"
12060,"4135"
12060,"4135"
12060,"4135"
12060,"4135"
12060,"4135"
12060,"4135"
12060,"4135"
12060,"4135"
12060,"4135"
NA,"4137"
NA,"4137"
NA,"4137"
NA,"4137"
12060,"4138"
12060,"4138"
12060,"4138"
12060,"4138"
12060,"4138"
12060,"4138"
12060,"4138"
12060,"4138"
12060,"4138"
12060,"4138"
34940,"4140"
34940,"4140"
34940,"4140"
34940,"4140"
34940,"4140"
34940,"4140"
34940,"4140"
34940,"4140"
34940,"4140"
34940,"4140"
17900,"4141"
17900,"4141"
17900,"4141"
17900,"4141"
17900,"4141"
17900,"4141"
17900,"4141"
17900,"4141"
17900,"4141"
17900,"4141"
NA,"4142"
NA,"4142"
39580,"4143"
39580,"4143"
39580,"4143"
39580,"4143"
39580,"4143"
39580,"4143"
39580,"4143"
39580,"4143"
39580,"4143"
39580,"4143"
23580,"4144"
23580,"4144"
23580,"4144"
23580,"4144"
23580,"4144"
23580,"4144"
23580,"4144"
NA,"4145"
NA,"4145"
NA,"4145"
45300,"4146"
45300,"4146"
45300,"4146"
45300,"4146"
45300,"4146"
45300,"4146"
45300,"4146"
45300,"4146"
45300,"4146"
45300,"4146"
39580,"4147"
39580,"4147"
39580,"4147"
39580,"4147"
39580,"4147"
39580,"4147"
39580,"4147"
39580,"4147"
39580,"4147"
39580,"4147"
NA,"4148"
NA,"4148"
NA,"4148"
NA,"4148"
NA,"4148"
NA,"4148"
NA,"4148"
NA,"4148"
NA,"4148"
NA,"4148"
NA,"4150"
NA,"4150"
NA,"4150"
NA,"4150"
NA,"4151"
NA,"4151"
NA,"4151"
33100,"4152"
33100,"4152"
33100,"4152"
33100,"4152"
33100,"4152"
33100,"4152"
33100,"4152"
33100,"4152"
33100,"4152"
33100,"4152"
12060,"4153"
12060,"4153"
12060,"4153"
12060,"4153"
12060,"4153"
12060,"4153"
12060,"4153"
12060,"4153"
12060,"4153"
12060,"4153"
27260,"4155"
27260,"4155"
27260,"4155"
27260,"4155"
27260,"4155"
27260,"4155"
27260,"4155"
27260,"4155"
27260,"4155"
NA,"4156"
NA,"4156"
NA,"4156"
NA,"4157"
NA,"4157"
NA,"4157"
NA,"4157"
NA,"4157"
36740,"4158"
36740,"4158"
36740,"4158"
36740,"4158"
36740,"4158"
36740,"4158"
36740,"4158"
36740,"4158"
36740,"4158"
34980,"4159"
34980,"4159"
34980,"4159"
34980,"4159"
34980,"4159"
34980,"4159"
34980,"4159"
34980,"4159"
34980,"4159"
NA,"4160"
NA,"4160"
NA,"4160"
12060,"4161"
12060,"4161"
12060,"4161"
12060,"4161"
34980,"4162"
34980,"4162"
34980,"4162"
34980,"4162"
NA,"4163"
NA,"4164"
NA,"4164"
NA,"4164"
NA,"4164"
NA,"4165"
NA,"4165"
NA,"4165"
27340,"4166"
27340,"4166"
27340,"4166"
16740,"4167"
16740,"4167"
16740,"4167"
16740,"4167"
13820,"4169"
13820,"4169"
13820,"4169"
13820,"4169"
13820,"4169"
13820,"4169"
13820,"4169"
13820,"4169"
17420,"4170"
17420,"4170"
17420,"4170"
17420,"4170"
17420,"4170"
17420,"4170"
17420,"4170"
28940,"4171"
28940,"4171"
28940,"4171"
28940,"4171"
28940,"4171"
28940,"4171"
28940,"4171"
28940,"4171"
25860,"4172"
25860,"4172"
25860,"4172"
25860,"4172"
25860,"4172"
25860,"4172"
25860,"4172"
24660,"4173"
24660,"4173"
24660,"4173"
24660,"4173"
24660,"4173"
24660,"4173"
24660,"4173"
24660,"4173"
NA,"4174"
NA,"4174"
NA,"4174"
NA,"4174"
NA,"4174"
NA,"4175"
NA,"4175"
NA,"4175"
NA,"4175"
NA,"4175"
NA,"4175"
NA,"4175"
NA,"4175"
NA,"4177"
NA,"4177"
NA,"4177"
NA,"4177"
NA,"4177"
NA,"4177"
NA,"4177"
NA,"4177"
34980,"4178"
34980,"4178"
34980,"4178"
34980,"4178"
34980,"4178"
34980,"4178"
34980,"4178"
33100,"4179"
33100,"4179"
33100,"4179"
33100,"4179"
33100,"4179"
33100,"4179"
33100,"4179"
33100,"4179"
12020,"4180"
12020,"4180"
12020,"4180"
12020,"4180"
12020,"4180"
12020,"4180"
12020,"4180"
12060,"4181"
12060,"4181"
12060,"4181"
12060,"4181"
NA,"4182"
NA,"4182"
NA,"4182"
NA,"4182"
NA,"4183"
NA,"4183"
NA,"4183"
NA,"4183"
14540,"4184"
14540,"4184"
14540,"4184"
14540,"4184"
14540,"4184"
14540,"4184"
14540,"4184"
37460,"4185"
37460,"4185"
37460,"4185"
37460,"4185"
37460,"4185"
37460,"4185"
37460,"4185"
34980,"4186"
34980,"4186"
34980,"4186"
34980,"4186"
34980,"4186"
34980,"4186"
34980,"4186"
16740,"4187"
16740,"4187"
16740,"4187"
16740,"4187"
NA,"4188"
NA,"4188"
NA,"4188"
NA,"4188"
NA,"4188"
28940,"4190"
28940,"4190"
28940,"4190"
21060,"4191"
21060,"4191"
21060,"4191"
38940,"4192"
38940,"4192"
38940,"4192"
38940,"4192"
25980,"4193"
25980,"4193"
25980,"4193"
NA,"4194"
NA,"4194"
NA,"4194"
NA,"4195"
NA,"4195"
NA,"4195"
31140,"4196"
31140,"4196"
31140,"4196"
NA,"4197"
NA,"4197"
NA,"4197"
NA,"4197"
NA,"4198"
NA,"4198"
NA,"4198"
NA,"4198"
NA,"4199"
NA,"4199"
NA,"4199"
NA,"4199"
45300,"4200"
45300,"4200"
45300,"4200"
45300,"4200"
NA,"4201"
NA,"4201"
NA,"4201"
12060,"4203"
12060,"4203"
12060,"4203"
34980,"4204"
34980,"4204"
16740,"4205"
16740,"4205"
16740,"4205"
16700,"4206"
16700,"4206"
24860,"4208"
24860,"4208"
24860,"4208"
22180,"4209"
22180,"4209"
22180,"4209"
35100,"4210"
35100,"4210"
35100,"4210"
NA,"4212"
33860,"4213"
33860,"4213"
33860,"4213"
16740,"4214"
16740,"4214"
16740,"4214"
16740,"4215"
16740,"4215"
16740,"4217"
16740,"4217"
31140,"4218"
24780,"4220"
24780,"4220"
16740,"4221"
16740,"4221"
22180,"4223"
22180,"4223"
11700,"4224"
11700,"4224"
15500,"4225"
15500,"4225"
11700,"4226"
11700,"4226"
27340,"4227"
27340,"4227"
16740,"4228"
16740,"4228"
11700,"4229"
11700,"4229"
20500,"4231"
20500,"4231"
36740,"4232"
16740,"4233"
16740,"4233"
NA,"4234"
NA,"4234"
12260,"4235"
16740,"4237"
16740,"4R06"
11540,"5001"
11540,"5001"
11540,"5001"
11540,"5001"
11540,"5001"
11540,"5001"
11540,"5001"
11540,"5001"
11540,"5001"
11540,"5001"
24580,"5002"
24580,"5002"
24580,"5002"
24580,"5002"
24580,"5002"
24580,"5002"
24580,"5002"
24580,"5002"
24580,"5002"
24580,"5002"
16980,"5003"
16980,"5003"
16980,"5003"
16980,"5003"
16980,"5003"
16980,"5003"
16980,"5003"
16980,"5003"
16980,"5003"
16980,"5003"
29100,"5004"
29100,"5004"
29100,"5004"
29100,"5004"
29100,"5004"
29100,"5004"
29100,"5004"
29100,"5004"
29100,"5004"
29100,"5004"
31540,"5005"
31540,"5005"
31540,"5005"
31540,"5005"
31540,"5005"
31540,"5005"
31540,"5005"
31540,"5005"
31540,"5005"
31540,"5005"
39540,"5006"
39540,"5006"
39540,"5006"
39540,"5006"
39540,"5006"
39540,"5006"
39540,"5006"
39540,"5006"
39540,"5006"
39540,"5006"
33340,"5008"
33340,"5008"
33340,"5008"
